# Time (month),FSNS (W/m2),FSDSC (W/m2),FLDS (W/m2),FLNTC (W/m2),FLNT (W/m2),FLUT (W/m2),FSNTOA (W/m2),FSNT (W/m2),TS (K),SOLIN (W/m2),FLNS (W/m2),FSNTC (W/m2),FSDS (W/m2),FSNSC (W/m2),FLUTC (W/m2)
6.100000000000000000e+01,1.669691212021791671e+02,2.532832534467770529e+02,3.308958269430644918e+02,2.570123489285222149e+02,2.338307080386787788e+02,2.351776493574740527e+02,2.440257113447867994e+02,2.405224025894237911e+02,2.855731147291315324e+02,3.458487839421814556e+02,5.554142999807219638e+01,2.922650644847362287e+02,1.912407563822970076e+02,2.239701406589641977e+02,2.583592903872658439e+02
6.200000000000000000e+01,1.644255494477643538e+02,2.473546563003621372e+02,3.350685442981190931e+02,2.584170838433145150e+02,2.341061795477495480e+02,2.354264621889224429e+02,2.412885082162436277e+02,2.378378454011613883e+02,2.865525273268976321e+02,3.401270852817171999e+02,5.581374906064627339e+01,2.873238361342680491e+02,1.876630878106464877e+02,2.187104489937514415e+02,2.597373664602536110e+02
6.300000000000000000e+01,1.605240477116235525e+02,2.429800427397668727e+02,3.381858807896718986e+02,2.590857527050926592e+02,2.336454651401973592e+02,2.349451211944440843e+02,2.365645223303378373e+02,2.331884429927593771e+02,2.874390678783630051e+02,3.344575944681887449e+02,5.665398373052741476e+01,2.801581920200600848e+02,1.860088146240412357e+02,2.119482167457670982e+02,2.603854088576854338e+02
6.400000000000000000e+01,1.552145083202184139e+02,2.393804863641084921e+02,3.422289951636113869e+02,2.604091232630177046e+02,2.342212440371006039e+02,2.355081696992415630e+02,2.313064858127996501e+02,2.280028317817483980e+02,2.882858025223550840e+02,3.304511018451315181e+02,5.669902941527145401e+01,2.745754052761317894e+02,1.827182185178158136e+02,2.061804577131145777e+02,2.616960490471055323e+02
6.500000000000000000e+01,1.513174888076188438e+02,2.357122076147107066e+02,3.466872243257833475e+02,2.624234291244457609e+02,2.367149156341166361e+02,2.380003691922967164e+02,2.292152955452274909e+02,2.259364780012762424e+02,2.889874646436703642e+02,3.290112799040467735e+02,5.576093732006558668e+01,2.743823709579923502e+02,1.769112068788045065e+02,2.042992992418724896e+02,2.637088826224838272e+02
6.600000000000000000e+01,1.512405134409138725e+02,2.345421116991686290e+02,3.496511987073782848e+02,2.636528977630425743e+02,2.384878325346594465e+02,2.397791878116969428e+02,2.305746293170139438e+02,2.272488136091704405e+02,2.892872693013762841e+02,3.304680509141599600e+02,5.436909496114948581e+01,2.792819020730201487e+02,1.719971620782822015e+02,2.078666914566642276e+02,2.649442531122996343e+02
6.700000000000000000e+01,1.550227486792205411e+02,2.385656708287638423e+02,3.494378856364847934e+02,2.632828422268993904e+02,2.384550922528829062e+02,2.397580572551247826e+02,2.342902088346327787e+02,2.308826271489180613e+02,2.890672328067489616e+02,3.345752306768507651e+02,5.368595059007031267e+01,2.848297653516070795e+02,1.739923580409159172e+02,2.137385596831713883e+02,2.645858072067121611e+02
6.800000000000000000e+01,1.609017347324721641e+02,2.452048515464871343e+02,3.445345016654740675e+02,2.619178491010313223e+02,2.380166482040298206e+02,2.393291858075907896e+02,2.397824302649167976e+02,2.363086493277101852e+02,2.883646973618908191e+02,3.402668183692346702e+02,5.470603067697201993e+01,2.896126103688997091e+02,1.810709177670015038e+02,2.193020322815145278e+02,2.632303865944656991e+02
6.900000000000000000e+01,1.649715197364330663e+02,2.525611099144748266e+02,3.386741504665089906e+02,2.597048886478165741e+02,2.355641923580182038e+02,2.368908079420969273e+02,2.430211550167124983e+02,2.395100622738383151e+02,2.874157499416070891e+02,3.461481609428505521e+02,5.550125126699132494e+01,2.915187433390982505e+02,1.896704801262168303e+02,2.223197451192951917e+02,2.610315042764298141e+02
7.000000000000000000e+01,1.648524663624689026e+02,2.577237283440111923e+02,3.342630446934857105e+02,2.578194942500948628e+02,2.336007302173846085e+02,2.349548710185439688e+02,2.429123653482088230e+02,2.393898944078913473e+02,2.863335801404271024e+02,3.505524512444648622e+02,5.453605089740639755e+01,2.920199035548022835e+02,1.937858281582908830e+02,2.231130746038771804e+02,2.591736351416993216e+02
7.100000000000000000e+01,1.663041572977540170e+02,2.591735434440080326e+02,3.302418201339336292e+02,2.565352160536905330e+02,2.328818094779867351e+02,2.342522100998863550e+02,2.442073877226110596e+02,2.406873018098294779e+02,2.854274502264000830e+02,3.521020633773682107e+02,5.479374900483445288e+01,2.928838012039635146e+02,1.960113533035460591e+02,2.239762322422822933e+02,2.579056165726786958e+02
7.200000000000000000e+01,1.652466254925303701e+02,2.560392334113382162e+02,3.294523556653887795e+02,2.561348877415181846e+02,2.331177671479748028e+02,2.344883969147064988e+02,2.437168042197500313e+02,2.401930736113222906e+02,2.850477907754710714e+02,3.502502630993002981e+02,5.413794297500313490e+01,2.937119711424582533e+02,1.916581088538287361e+02,2.243157127835258393e+02,2.575055175234409148e+02
7.300000000000000000e+01,1.644219464343249228e+02,2.519418940143730197e+02,3.320451626713728501e+02,2.571443203639093440e+02,2.343237723868596163e+02,2.356722079181144522e+02,2.424013541284262203e+02,2.388967328847666067e+02,2.855719928320857548e+02,3.458487839421814556e+02,5.415389797713238096e+01,2.919509948602912459e+02,1.881756854858671772e+02,2.229633782747042972e+02,2.584927558987528755e+02
7.400000000000000000e+01,1.640493178257224542e+02,2.479836425591296063e+02,3.339553920272607002e+02,2.574744970220160099e+02,2.330025955327765814e+02,2.343238444543544290e+02,2.405134351933380685e+02,2.370621240979328661e+02,2.862883804763014268e+02,3.401270852817171999e+02,5.579810651182911840e+01,2.872662668003613931e+02,1.875213849112406308e+02,2.191426688868862414e+02,2.587957461209202847e+02
7.500000000000000000e+01,1.595976679163407539e+02,2.421225655946432482e+02,3.373611604955715961e+02,2.588074151433686438e+02,2.333016261398084907e+02,2.346003235913509002e+02,2.361770874158934248e+02,2.328011748429022418e+02,2.872180744747883523e+02,3.344575944681887449e+02,5.661202790003446950e+01,2.794786279540816736e+02,1.855198710264980662e+02,2.107457216193687373e+02,2.601061127693733397e+02
7.600000000000000000e+01,1.545190744631040616e+02,2.390736713153052619e+02,3.420433149893808604e+02,2.604276041847829219e+02,2.344120740903762226e+02,2.356982318174999307e+02,2.309050283743336536e+02,2.276013928487028579e+02,2.881842363529099771e+02,3.304511018451315181e+02,5.622492215821986861e+01,2.744512432569900398e+02,1.819305942550230952e+02,2.058347850406443342e+02,2.617137618804073895e+02
7.700000000000000000e+01,1.511468752636943975e+02,2.352324918792747610e+02,3.461723625355623994e+02,2.616264661388938748e+02,2.353370371784016868e+02,2.366189488339033176e+02,2.292469090399107756e+02,2.259676772100574738e+02,2.887864019333781016e+02,3.290112799040467735e+02,5.510703611112646882e+01,2.747383320254247110e+02,1.761387991643296687e+02,2.043560376095782090e+02,2.629083777489390172e+02
7.800000000000000000e+01,1.517398963812431418e+02,2.343971720062299937e+02,3.493888942527163977e+02,2.635505201200745091e+02,2.386506887385720290e+02,2.399419975165638164e+02,2.312194858611306358e+02,2.278936419608080541e+02,2.892517322402974855e+02,3.304680509141599600e+02,5.443266366820208901e+01,2.792660784535906373e+02,1.726240789174326551e+02,2.077500291848241432e+02,2.648418288587456004e+02
7.900000000000000000e+01,1.544516941366761671e+02,2.381468648551199578e+02,3.484246017868171066e+02,2.631567706809005358e+02,2.384498291543592359e+02,2.397570496193258691e+02,2.340513975466187730e+02,2.306433759292512491e+02,2.889819024529117542e+02,3.345752306768507651e+02,5.397820412365393850e+01,2.847718918025194625e+02,1.732924904576158838e+02,2.133893382549727278e+02,2.644639909682946950e+02
8.000000000000000000e+01,1.611262406327426788e+02,2.454105705733271634e+02,3.432673717267236384e+02,2.616695745506519302e+02,2.376153284168448181e+02,2.389316700160049720e+02,2.396638665666392001e+02,2.361896078479140613e+02,2.881783595355702801e+02,3.402668183692346702e+02,5.508562404763366516e+01,2.895023032439149233e+02,1.813610983013658426e+02,2.195205765247858380e+02,2.629859164032165495e+02
8.100000000000000000e+01,1.652089230433129785e+02,2.527392618365919645e+02,3.376916078953898364e+02,2.597948242671250796e+02,2.365680117402022802e+02,2.378986501602548174e+02,2.430835215319101223e+02,2.395723537548094839e+02,2.872842283494719595e+02,3.461481609428505521e+02,5.586396771398174366e+01,2.914969453313335066e+02,1.899324739541078486e+02,2.225156885982719359e+02,2.611254627136856925e+02
8.200000000000000000e+01,1.656622516816107691e+02,2.582370858763592878e+02,3.327135739484339751e+02,2.576251290549159876e+02,2.337880333459601161e+02,2.351421098079313197e+02,2.431904748944423886e+02,2.396682147579406603e+02,2.861550139000245849e+02,3.505524512444648622e+02,5.536838805607681024e+01,2.919428592798878412e+02,1.948707925096495615e+02,2.235003806091441447e+02,2.589792053794262756e+02
8.300000000000000000e+01,1.640574078847680255e+02,2.591676131086156261e+02,3.294937474600006908e+02,2.559679621386101189e+02,2.323698736012538006e+02,2.337430647749558261e+02,2.421755313639042697e+02,2.386536671835370100e+02,2.851071183727525522e+02,3.521020633773682107e+02,5.405494807542088154e+01,2.925599665238415241e+02,1.938742049690785905e+02,2.236842354700272324e+02,2.573411531616025059e+02
8.400000000000000000e+01,1.648047026401422102e+02,2.569308846157428547e+02,3.294601140666118226e+02,2.560630415347122266e+02,2.330057434833395860e+02,2.343771913055477114e+02,2.430236211090737015e+02,2.394996598705663473e+02,2.850037146239024537e+02,3.502502630993002981e+02,5.393080004978106246e+01,2.939882568539203476e+02,1.912777700821157509e+02,2.250406695661590391e+02,2.574344893500220905e+02
8.500000000000000000e+01,1.650556741962141700e+02,2.521741213079232296e+02,3.302660409616157153e+02,2.562621473651133215e+02,2.333005086722249359e+02,2.346530226112771516e+02,2.427646873723992655e+02,2.392596256164593456e+02,2.852228897201158020e+02,3.458487839421814556e+02,5.441311084843709267e+01,2.917027503697423754e+02,1.891416559378535567e+02,2.229028021581755183e+02,2.576146612520183226e+02
8.600000000000000000e+01,1.635437562226640864e+02,2.480244712912524108e+02,3.331607838326733031e+02,2.571395752360099323e+02,2.326603987004094449e+02,2.339842930233049856e+02,2.400240607836343543e+02,2.365721980752331319e+02,2.860907632720192169e+02,3.401270852817171999e+02,5.561999926021198348e+01,2.868364420352632465e+02,1.873342823090424361e+02,2.187673676924587198e+02,2.584634694251496398e+02
8.700000000000000000e+01,1.607373105070435884e+02,2.434155734589113820e+02,3.364082498781740469e+02,2.591792063640072570e+02,2.341815635299016094e+02,2.354812696362456279e+02,2.364176535707684366e+02,2.330415016547634934e+02,2.872439441869017855e+02,3.344575944681887449e+02,5.755077441657901005e+01,2.793975489080556258e+02,1.870245937353598435e+02,2.116229812328723767e+02,2.604789124323502847e+02
8.800000000000000000e+01,1.555174786679661167e+02,2.395285116631960136e+02,3.408048886981274563e+02,2.601073119214819371e+02,2.339335282735790997e+02,2.352204935542201554e+02,2.314164316172135614e+02,2.281131035095933441e+02,2.880942614066541978e+02,3.304511018451315181e+02,5.700753661130943328e+01,2.744772109274088621e+02,1.830970382243016843e+02,2.062035371084575104e+02,2.613942771981683677e+02
8.900000000000000000e+01,1.521200294095274614e+02,2.357624079308692160e+02,3.457718016762078719e+02,2.621308901874782009e+02,2.361705364764995636e+02,2.374528940875091507e+02,2.299106378088195584e+02,2.266319859424441177e+02,2.888838503903228911e+02,3.290112799040467735e+02,5.594017681627870786e+01,2.749625999019348228e+02,1.769968958495090021e+02,2.049700856219039622e+02,2.634132478870438945e+02
9.000000000000000000e+01,1.527804824264231058e+02,2.352143880272848833e+02,3.483245640063182123e+02,2.634009907085739428e+02,2.382150209085596941e+02,2.395061663703735917e+02,2.316429095697751279e+02,2.283177355218736864e+02,2.892012831350767783e+02,3.304680509141599600e+02,5.541596463682402884e+01,2.792561869017315530e+02,1.739334269841609739e+02,2.082476525648875736e+02,2.646921361383310796e+02
9.100000000000000000e+01,1.563314363597060606e+02,2.387911162617487548e+02,3.481102104343365795e+02,2.635020873677172517e+02,2.386174862781793138e+02,2.399193501505198469e+02,2.353015958818247952e+02,2.318949613139940027e+02,2.890704202311052313e+02,3.345752306768507651e+02,5.478534317977604218e+01,2.846711577309027348e+02,1.756106793526786873e+02,2.137047459746265190e+02,2.648039512531964306e+02
9.200000000000000000e+01,1.613010220947390110e+02,2.445944067691743271e+02,3.440930262681692398e+02,2.619619717722134169e+02,2.382664920765377019e+02,2.395802024329127562e+02,2.402394025527215717e+02,2.367657890410065704e+02,2.883367665868855170e+02,3.402668183692346702e+02,5.497707935953151548e+01,2.892430086270269953e+02,1.815046854970894685e+02,2.187661408011000219e+02,2.632756822776544254e+02
9.300000000000000000e+01,1.640761658716707529e+02,2.517573396611911960e+02,3.382499406494438858e+02,2.592789118970576396e+02,2.356101091622388992e+02,2.369445453197235167e+02,2.426134844759931468e+02,2.391015227719252039e+02,2.872034520750179922e+02,3.461481609428505521e+02,5.507295585160348139e+01,2.912569828353732078e+02,1.886575414658734644e+02,2.216256634169049562e+02,2.606133480011232564e+02
9.400000000000000000e+01,1.651437582703397027e+02,2.573834563219545544e+02,3.330779773610581174e+02,2.570938671560247712e+02,2.335578224742071711e+02,2.349159626825399698e+02,2.433449421487338498e+02,2.398228671069455231e+02,2.859947268477566240e+02,3.505524512444648622e+02,5.431821931488673982e+01,2.916659511891606940e+02,1.943527934792141139e+02,2.226254506985244177e+02,2.584520070069045232e+02
9.500000000000000000e+01,1.648641678452752615e+02,2.592302728231623519e+02,3.297905239392301269e+02,2.561031419019726627e+02,2.325830589625543610e+02,2.339485464244852153e+02,2.429180005059706104e+02,2.393976722458783115e+02,2.851888827382649083e+02,3.521020633773682107e+02,5.406499259007421188e+01,2.926062439956461958e+02,1.948863838124244694e+02,2.237432261295965645e+02,2.574686294251823711e+02
9.600000000000000000e+01,1.653651563390342289e+02,2.566055193279356104e+02,3.293110451452050711e+02,2.561359006458948784e+02,2.333744618477292931e+02,2.347426035826613884e+02,2.436349280219868945e+02,2.401106490782388789e+02,2.849892527748840507e+02,3.502502630993002981e+02,5.385868674012819213e+01,2.934146891814548894e+02,1.921959979314396492e+02,2.242937133077645342e+02,2.575040422881364748e+02
9.700000000000000000e+01,1.662400569964307522e+02,2.523012360308547102e+02,3.296218779004910289e+02,2.561120629451193622e+02,2.330796296631788493e+02,2.344322477137690157e+02,2.437946785862496597e+02,2.402905842110358492e+02,2.851275500823562652e+02,3.458487839421814556e+02,5.506663371023406484e+01,2.913989892931714962e+02,1.908196754550577054e+02,2.225844288631720929e+02,2.574646811533555706e+02
9.800000000000000000e+01,1.636921210620115232e+02,2.479225989279333078e+02,3.336254384979690712e+02,2.572300384361355441e+02,2.331117901810505941e+02,2.344313396439634403e+02,2.402949588032246595e+02,2.368435675230749382e+02,2.860975273840239197e+02,3.401270852817171999e+02,5.523583167609225342e+01,2.866135098303552695e+02,1.877551447159308964e+02,2.184354570141840099e+02,2.585495877329014434e+02
9.900000000000000000e+01,1.592890447034158967e+02,2.424833888145500680e+02,3.365693558630367761e+02,2.585522672396079429e+02,2.331742593445508476e+02,2.344745221185389141e+02,2.356195536383389140e+02,2.322428339388989400e+02,2.870361482165004645e+02,3.344575944681887449e+02,5.643852929544863883e+01,2.792503663935258373e+02,1.853957848475702974e+02,2.108121665161411329e+02,2.598525299191809950e+02
1.000000000000000000e+02,1.561231703029917810e+02,2.398632717568284534e+02,3.406403890198191675e+02,2.602809005636252664e+02,2.341641943750227881e+02,2.354524005279483845e+02,2.318302175721485412e+02,2.285270433427586454e+02,2.881575314203167295e+02,3.304511018451315181e+02,5.733128116251025830e+01,2.747381677908965116e+02,1.835043512093485276e+02,2.066664246240704870e+02,2.615691067336611013e+02
1.010000000000000000e+02,1.520098031625207113e+02,2.357467782013764577e+02,3.454404400715936845e+02,2.620033541546578704e+02,2.358598404747149857e+02,2.371422239625096609e+02,2.298103591013395146e+02,2.265318747647400812e+02,2.888555096130250490e+02,3.290112799040467735e+02,5.625387176850669846e+01,2.747088453990584185e+02,1.771151179457734486e+02,2.046878948233277526e+02,2.632857380896659834e+02
1.020000000000000000e+02,1.521715853702874313e+02,2.351641068010923163e+02,3.490561495109192265e+02,2.632292109880042403e+02,2.370341510680575254e+02,2.383245162365413989e+02,2.311494802285548076e+02,2.278239842107496713e+02,2.891919644833361076e+02,3.304680509141599600e+02,5.444686251812930067e+01,2.796090092115961738e+02,1.727268791517438160e+02,2.085032639458254096e+02,2.645195761287305913e+02
1.030000000000000000e+02,1.563386119301174233e+02,2.391356685117565917e+02,3.487170697157056907e+02,2.634886131185355111e+02,2.388152804793510597e+02,2.401148435855309913e+02,2.351410060090654497e+02,2.317343135408148953e+02,2.890598524048600098e+02,3.345752306768507651e+02,5.416662709227460226e+01,2.848742695953018824e+02,1.753654688876171690e+02,2.142060603842984676e+02,2.647881760477081343e+02
1.040000000000000000e+02,1.617591171175031093e+02,2.450660036127399906e+02,3.440931882753823174e+02,2.617486555633700505e+02,2.378224653892370384e+02,2.391369304541974827e+02,2.405244376892510729e+02,2.370509391052834474e+02,2.883317582760133746e+02,3.402668183692346702e+02,5.506482035779085038e+01,2.895223439871726328e+02,1.819987685974028579e+02,2.192217241302347475e+02,2.630631207189554743e+02
1.050000000000000000e+02,1.651691587193390944e+02,2.522154447415047969e+02,3.385942910009569005e+02,2.596865956315120911e+02,2.361009467094221463e+02,2.374348888290772663e+02,2.432808443672042245e+02,2.397693210850657692e+02,2.873367563294802380e+02,3.461481609428505521e+02,5.502871796402538962e+01,2.914876461358009010e+02,1.896427170075004085e+02,2.221772114753689777e+02,2.610205376088521234e+02
1.060000000000000000e+02,1.647776601192744295e+02,2.578874964362788091e+02,3.326932532165154157e+02,2.571130842094390800e+02,2.338036349095318371e+02,2.351588709795771308e+02,2.426799416922817159e+02,2.391575320814985730e+02,2.859385064005070944e+02,3.505524512444648622e+02,5.434652949330914851e+01,2.918193740261436346e+02,1.938061329219003426e+02,2.231546952643119823e+02,2.584683202629819334e+02
1.070000000000000000e+02,1.647849619485995731e+02,2.591729668842248770e+02,3.295835181305501465e+02,2.560795685645082358e+02,2.325559562861266443e+02,2.339273940663453857e+02,2.429324494844328228e+02,2.394114759032118798e+02,2.851181849589738704e+02,3.521020633773682107e+02,5.398303432659478318e+01,2.928034164637656431e+02,1.942436306198206069e+02,2.239256130687545578e+02,2.574510068109428857e+02
1.080000000000000000e+02,1.663835088975401106e+02,2.569264108470064798e+02,3.294353096067205229e+02,2.557992789700799108e+02,2.330299273155334561e+02,2.344015923193211108e+02,2.443798757819735670e+02,2.408567372434852132e+02,2.849193913338932020e+02,3.502502630993002981e+02,5.379213474387201188e+01,2.941317611047543892e+02,1.927670414000728272e+02,2.252269255317600312e+02,2.571709438742335578e+02
1.090000000000000000e+02,1.671567444597208976e+02,2.530833460003586310e+02,3.305892916437932172e+02,2.568356671412448122e+02,2.338122669991140867e+02,2.351621962447040062e+02,2.442597691033165859e+02,2.407561597618135352e+02,2.854434463200851724e+02,3.458487839421814556e+02,5.509299188475626607e+01,2.922226998395002511e+02,1.912685767979369871e+02,2.239534710961687267e+02,2.581855961593091138e+02
1.100000000000000000e+02,1.647310396066539226e+02,2.480531804947036676e+02,3.326427298056727864e+02,2.573621771922971107e+02,2.336329284077184525e+02,2.349532743716890195e+02,2.410245214510241283e+02,2.375737513764764799e+02,2.860446345747985220e+02,3.401270852817171999e+02,5.613769042800345233e+01,2.869319962051562811e+02,1.885821271671293005e+02,2.189488102368824229e+02,2.586825230877857393e+02
1.110000000000000000e+02,1.596209706223274907e+02,2.427948433817444709e+02,3.360884871155935798e+02,2.579089768927287309e+02,2.322522430133149385e+02,2.335505455541474191e+02,2.357891958110114388e+02,2.324126918035327094e+02,2.869086487478794538e+02,3.344575944681887449e+02,5.638178306588963551e+01,2.796074566340159322e+02,1.853736015186617010e+02,2.113845460541420209e+02,2.592072793694328539e+02
1.120000000000000000e+02,1.559729525083506019e+02,2.397500233838965187e+02,3.408035006794240758e+02,2.599860267992572176e+02,2.336202748442866550e+02,2.349064794620994121e+02,2.316049483940157074e+02,2.283016507524959025e+02,2.880610917697822515e+02,3.304511018451315181e+02,5.675488066126165165e+01,2.748124425567653475e+02,1.832058064372463377e+02,2.067668791589270256e+02,2.612722314719053429e+02
