# Time (month),FLNS (W/m2),FLUT (W/m2),SOLIN (W/m2),FLNT (W/m2),FSNTC (W/m2),FSDSC (W/m2),FSNSC (W/m2),FLUTC (W/m2),FSDS (W/m2),FSNTOA (W/m2),TS (K),FLDS (W/m2),FSNT (W/m2),FSNS (W/m2),FLNTC (W/m2)
6.000000000000000000e+01,5.529749060512616410e+01,2.358896892191394556e+02,3.515032055601481034e+02,2.345097357766894106e+02,2.943669622746598975e+02,2.588562659903763006e+02,2.260649524656479059e+02,2.575892935405115622e+02,1.971576353853875787e+02,2.471723478164650771e+02,2.847449778036806833e+02,3.267896688840601200e+02,2.436355201798658925e+02,1.697986432249763027e+02,2.562093401072398819e+02
6.100000000000000000e+01,5.593698630803371685e+01,2.367071529755202164e+02,3.487915157855871371e+02,2.353387495366723101e+02,2.942852494347265520e+02,2.561642162851618991e+02,2.262077774469694589e+02,2.585175027026165822e+02,1.958961001266360427e+02,2.479381053667917456e+02,2.852663577440540053e+02,3.287208221906840890e+02,2.444035132851923322e+02,1.710220345173168539e+02,2.571490992656248409e+02
6.200000000000000000e+01,5.650823839514642088e+01,2.365709397486484704e+02,3.438926921644825256e+02,2.352282742226009873e+02,2.896153843587421761e+02,2.517019342374458404e+02,2.216739581208435936e+02,2.594460962639553259e+02,1.927246239161803771e+02,2.444930531870506343e+02,2.861288450794622236e+02,3.321901024692833175e+02,2.410015166370232862e+02,1.680368405233941758e+02,2.581034306693992448e+02
6.300000000000000000e+01,5.779259852751508220e+01,2.382005441732905240e+02,3.380461108871218130e+02,2.368825486753243297e+02,2.825073205508934393e+02,2.468920367554717075e+02,2.148134475296449750e+02,2.616040248634228647e+02,1.915171263847627472e+02,2.406645959421704788e+02,2.873647026692366921e+02,3.365739377619240145e+02,2.372509884610166182e+02,1.649298896892811683e+02,2.602860293015135653e+02
6.400000000000000000e+01,5.768874598619230198e+01,2.390189693968955567e+02,3.329646889944767167e+02,2.377198963705772599e+02,2.768177148074448155e+02,2.425941443537340092e+02,2.091379701146001935e+02,2.627547028875349042e+02,1.876175200830833489e+02,2.352747054179485815e+02,2.880879668350657994e+02,3.403204810398872269e+02,2.319451346507568417e+02,1.597696917346198688e+02,2.614556298916374999e+02
6.500000000000000000e+01,5.681211989165051790e+01,2.401261338239998224e+02,3.298736233107106273e+02,2.388323932148211384e+02,2.754706197663646208e+02,2.377039840809988505e+02,2.064188502052640217e+02,2.641623344282567700e+02,1.821651639650220034e+02,2.331378312603490031e+02,2.888202867031694154e+02,3.447641505423028434e+02,2.298502480554232648e+02,1.563907181051605448e+02,2.628685936975923028e+02
6.600000000000000000e+01,5.547688345352882777e+01,2.427748207914926581e+02,3.294832371646313618e+02,2.414768104526031323e+02,2.784479604199265168e+02,2.355347403532915962e+02,2.085457852510410532e+02,2.655881684323496756e+02,1.773227615639338808e+02,2.336798645217185424e+02,2.890813104475294040e+02,3.477083056700701604e+02,2.303641529214652621e+02,1.559994155171070815e+02,2.642901580451020322e+02
6.700000000000000000e+01,5.535020434505225495e+01,2.424987390641554157e+02,3.319162397577518959e+02,2.411917328287061366e+02,2.823582652325747517e+02,2.382591630341985081e+02,2.130544675210607295e+02,2.649500859527113334e+02,1.783737824590881473e+02,2.360605214732211721e+02,2.888235799671380732e+02,3.464711968710075212e+02,2.326800859698410591e+02,1.587770788189247071e+02,2.636430797377839212e+02
6.800000000000000000e+01,5.605036610949069598e+01,2.413719277796128040e+02,3.365665217557847768e+02,2.400585812543033626e+02,2.859581323997123832e+02,2.441692931792256616e+02,2.178722695818039483e+02,2.634468389060391473e+02,1.843354426034802032e+02,2.399482461968912901e+02,2.880965424055872859e+02,3.418058065933869898e+02,2.365122797584443219e+02,1.635012695184983045e+02,2.621334924369568853e+02
6.900000000000000000e+01,5.654537428440049496e+01,2.392242429215594370e+02,3.423565764034953531e+02,2.378997146313218138e+02,2.878383004984134459e+02,2.513924430370443019e+02,2.206364207230718080e+02,2.612356849234594165e+02,1.911486660464966860e+02,2.418000435547106690e+02,2.869870536215221364e+02,3.356111821662466355e+02,2.383268418170775362e+02,1.658265997681186832e+02,2.599111566031714347e+02
7.000000000000000000e+01,5.673544857528190022e+01,2.368515912297658588e+02,3.477552318303930861e+02,2.355070302226933450e+02,2.892587473285258852e+02,2.573743553708146123e+02,2.222995038210702603e+02,2.592196483975350247e+02,1.979766337034171784e+02,2.442104830632458459e+02,2.859424355235711346e+02,3.299711980448001327e+02,2.407176668771762138e+02,1.683580177315376432e+02,2.578750873785594422e+02
7.100000000000000000e+01,5.517416073939909182e+01,2.349927594786047678e+02,3.511677614972420542e+02,2.336276920840545586e+02,2.916334519350847927e+02,2.595824824616328215e+02,2.238557983950225037e+02,2.577791278025096062e+02,1.985934809611534604e+02,2.452720234724090744e+02,2.851172528437140841e+02,3.280930399428680175e+02,2.417616913270479415e+02,1.684863679326927866e+02,2.564140604622201067e+02
7.200000000000000000e+01,5.512801426355571266e+01,2.361534733553185106e+02,3.515032055601481034e+02,2.347832263042885472e+02,2.943859767132991010e+02,2.583275096676154590e+02,2.258159289954282656e+02,2.580566886596918152e+02,1.970923167778283869e+02,2.473895379299857495e+02,2.850625493102438099e+02,3.281866368770424174e+02,2.438544541290168297e+02,1.698528992800912647e+02,2.566864415198034521e+02
7.300000000000000000e+01,5.601219147952372168e+01,2.372477126945364887e+02,3.487915157855871371e+02,2.358831425493386860e+02,2.938929024962594099e+02,2.556394223119445996e+02,2.254921008177148281e+02,2.587306652702205838e+02,1.955186049788615321e+02,2.477311177626997392e+02,2.853083973389418020e+02,3.288838274291566108e+02,2.441966984573696493e+02,1.704897080264546219e+02,2.573660950638617351e+02
7.400000000000000000e+01,5.689245050295444628e+01,2.368796375028353793e+02,3.438926921644825256e+02,2.355359319693466205e+02,2.893196477978401049e+02,2.519058142841657570e+02,2.214839257157275938e+02,2.595928311706535965e+02,1.942026297411182441e+02,2.453173102773880601e+02,2.861588338804662612e+02,3.319279061271878959e+02,2.418265854063418203e+02,1.690575727864279258e+02,2.582491256406085540e+02
7.500000000000000000e+01,5.760737698585496958e+01,2.377023121706346842e+02,3.380461108871218130e+02,2.363847396323139094e+02,2.824399542272113877e+02,2.466798777004609917e+02,2.145958848356646058e+02,2.611668935210975633e+02,1.913868403991484684e+02,2.407152187521959945e+02,2.873365907052936450e+02,3.364818456754820204e+02,2.373018848790530058e+02,1.648433627826215400e+02,2.598493210670449685e+02
7.600000000000000000e+01,5.783244496993024342e+01,2.385921252642159800e+02,3.329646889944767167e+02,2.372925937746599345e+02,2.772973943782246238e+02,2.426473074541504786e+02,2.095479490843846122e+02,2.627064950335703202e+02,1.881479889698727277e+02,2.362216333711403138e+02,2.882831594563312478e+02,3.408007576992263239e+02,2.328933220567166700e+02,1.607537319998203600e+02,2.614069635270375898e+02
7.700000000000000000e+01,5.674309801786748864e+01,2.409344327392434195e+02,3.298736233107106273e+02,2.396422158290895652e+02,2.761581380087729372e+02,2.381011453510637352e+02,2.073933335307836501e+02,2.648499194960103864e+02,1.814212797915466240e+02,2.329097461015294073e+02,2.889373783955572890e+02,3.453575703666316485e+02,2.296224006846229315e+02,1.563410379095847134e+02,2.635577025559524600e+02
7.800000000000000000e+01,5.629858975583101710e+01,2.428030128875691389e+02,3.294832371646313618e+02,2.415060726101772843e+02,2.789802455061362707e+02,2.363482534557104202e+02,2.096255107570632106e+02,2.657638723094938769e+02,1.784553722376203382e+02,2.343856959656991421e+02,2.891661120167217973e+02,3.471019149916055540e+02,2.310706954479834678e+02,1.572214587770845924e+02,2.644669320501051857e+02
7.900000000000000000e+01,5.552748248667087694e+01,2.411905865137733826e+02,3.319162397577518959e+02,2.398871363674602719e+02,2.827898723579985472e+02,2.388737943346138763e+02,2.138393560072121318e+02,2.646567961088846914e+02,1.791346369719033476e+02,2.365163813354933495e+02,2.888645787780411069e+02,3.461808396943404773e+02,2.331368919932921813e+02,1.596758982069487161e+02,2.633533459105468069e+02
8.000000000000000000e+01,5.655734583583099351e+01,2.411366053424573295e+02,3.365665217557847768e+02,2.398268131401282517e+02,2.860854538975314654e+02,2.440514375711698278e+02,2.178806905142299968e+02,2.633077925079916781e+02,1.850530011933464607e+02,2.406065584782218707e+02,2.881384170829765026e+02,3.413446796267411969e+02,2.371714651588041534e+02,1.641336143662732070e+02,2.619980003553109213e+02
8.100000000000000000e+01,5.695335186968677021e+01,2.389061737830958805e+02,3.423565764034953531e+02,2.375864394645648474e+02,2.877541179407065783e+02,2.513306313072511102e+02,2.206380982849681232e+02,2.610771203591089602e+02,1.923434925479702144e+02,2.427074111247088979e+02,2.869917852014022515e+02,3.350627817872083369e+02,2.392353175719641456e+02,1.669277547192335192e+02,2.597573860881121277e+02
8.200000000000000000e+01,5.601405338084720853e+01,2.359880819898206425e+02,3.477552318303930861e+02,2.346445804392828336e+02,2.891147778034926432e+02,2.573363213059266172e+02,2.221716636520985446e+02,2.588353670942049689e+02,1.956607263806583603e+02,2.421939363359207391e+02,2.857589456878613987e+02,3.299623223425626293e+02,2.386994870317548703e+02,1.661356176792248505e+02,2.574918654055887828e+02
8.300000000000000000e+01,5.540317396194981825e+01,2.360044451787030368e+02,3.511677614972420542e+02,2.346357553675439647e+02,2.912693503811057099e+02,2.598888713978840315e+02,2.236256631025552508e+02,2.577250018749472247e+02,1.975666324107606613e+02,2.439246129668304093e+02,2.849424230217541663e+02,3.269002684399301302e+02,2.404126459973570888e+02,1.670442272562281119e+02,2.563563120534312247e+02
8.400000000000000000e+01,5.552897622125529864e+01,2.357502510348376745e+02,3.515032055601481034e+02,2.343733209340463475e+02,2.941840484642384013e+02,2.586808985914802292e+02,2.258452812681006776e+02,2.575236392545590434e+02,1.965814997268776381e+02,2.464929748989308393e+02,2.846119092787266140e+02,3.260547779500649881e+02,2.429566016589703281e+02,1.690958732036753531e+02,2.561467091684058914e+02
8.500000000000000000e+01,5.591575013294389862e+01,2.369877023902957092e+02,3.487915157855871371e+02,2.356237910132773266e+02,2.941251564569435573e+02,2.556826229615553245e+02,2.258673463101347636e+02,2.585072381218823239e+02,1.946167366914658032e+02,2.470509105307424988e+02,2.851982248412956551e+02,3.284231159207517408e+02,2.435164470275602753e+02,1.698589468585937539e+02,2.571433267678139600e+02
8.600000000000000000e+01,5.722606927039618796e+01,2.369991618773344726e+02,3.438926921644825256e+02,2.356579598988804491e+02,2.896741073126318042e+02,2.516298364586426715e+02,2.216813617283566771e+02,2.592894720906366501e+02,1.941138567470015630e+02,2.458266195119715292e+02,2.861338584375811251e+02,3.313740921598748059e+02,2.423364988130718700e+02,1.693920339991660740e+02,2.579482701626171774e+02
8.700000000000000000e+01,5.762355183791178348e+01,2.373423230142002751e+02,3.380461108871218130e+02,2.360255047848083620e+02,2.826040186752504724e+02,2.468449639881415294e+02,2.148204857425550074e+02,2.612442774747477188e+02,1.909366946021174556e+02,2.403330452090507379e+02,2.873165984902612990e+02,3.363273077123396888e+02,2.369194691510513451e+02,1.645034701589865165e+02,2.599274592093273668e+02
8.800000000000000000e+01,5.803391285434829427e+01,2.385971916528452539e+02,3.329646889944767167e+02,2.372968571365732942e+02,2.767386496089384309e+02,2.425327338663814487e+02,2.089971114919102888e+02,2.627700764776966480e+02,1.885937187592653004e+02,2.360759243750622431e+02,2.882492171270379231e+02,3.403239973077498917e+02,2.327472322497807511e+02,1.606125171850402182e+02,2.614697420082644044e+02
8.900000000000000000e+01,5.641579390701780028e+01,2.405688985417181129e+02,3.298736233107106273e+02,2.392752857994429121e+02,2.757849855380012514e+02,2.383003036665785714e+02,2.070718790195215320e+02,2.645225268935212171e+02,1.820216107632264766e+02,2.330019510408374686e+02,2.889023460545300850e+02,3.453349538205136469e+02,2.297145971126998631e+02,1.565419951322078873e+02,2.632289141074477357e+02
9.000000000000000000e+01,5.579256231289439683e+01,2.420179630150230707e+02,3.294832371646313618e+02,2.407235660287029475e+02,2.784925348893548858e+02,2.364329113372788811e+02,2.091145986932609731e+02,2.655636946630690431e+02,1.787744811578824340e+02,2.341593087824105623e+02,2.892094523589785240e+02,3.476274176826669304e+02,2.308439104157761506e+02,1.570682914506982968e+02,2.642692977202526663e+02
9.100000000000000000e+01,5.551808448901292081e+01,2.426309413582754075e+02,3.319162397577518959e+02,2.413255495005233229e+02,2.825018092387362572e+02,2.385578692601932289e+02,2.134185617355359739e+02,2.652469430338148868e+02,1.786480768134080108e+02,2.362274683925166983e+02,2.889053179601699526e+02,3.464832394274546346e+02,2.328472169988750977e+02,1.591401612225456574e+02,2.639415512264552035e+02
9.200000000000000000e+01,5.627619924900584891e+01,2.408097525294990078e+02,3.365665217557847768e+02,2.394959299225080827e+02,2.859860630434744735e+02,2.438354919033260160e+02,2.176180939229151932e+02,2.632768928962071868e+02,1.844270686444532998e+02,2.401849372465908914e+02,2.881858533717905289e+02,3.419011555352205392e+02,2.367489031431508408e+02,1.635675906423205674e+02,2.619630702883038111e+02
9.300000000000000000e+01,5.621442735662324708e+01,2.390982872700393500e+02,3.423565764034953531e+02,2.377720232708887238e+02,2.877710477734897268e+02,2.508606124392624110e+02,2.203549093964416841e+02,2.612664610955868625e+02,1.911576113172326643e+02,2.421892060378708891e+02,2.871777177718587382e+02,3.365786021829182459e+02,2.387161547765536227e+02,1.660590176643007396e+02,2.599401970594977342e+02
9.400000000000000000e+01,5.623556103323363686e+01,2.380617263980306006e+02,3.477552318303930861e+02,2.367150362121843443e+02,2.890357109569882255e+02,2.569166824488896737e+02,2.219264961590001519e+02,2.596798388339876738e+02,1.969921825989279114e+02,2.436333885697888206e+02,2.860672274020117243e+02,3.309814564639225978e+02,2.401402134327846341e+02,1.675051652708119434e+02,2.583331485765075968e+02
9.500000000000000000e+01,5.620304870773848904e+01,2.363822741159127645e+02,3.511677614972420542e+02,2.350155721506579880e+02,2.914301898745528092e+02,2.597239939610561237e+02,2.238317338614448602e+02,2.582078459703917588e+02,1.989824483450929620e+02,2.451062810345825937e+02,2.852118706426265931e+02,3.270858340608602930e+02,2.415955524727060606e+02,1.684644690101587230e+02,2.568411440215054995e+02
9.600000000000000000e+01,5.540476119397381183e+01,2.361493971961197076e+02,3.515032055601481034e+02,2.347716041303118573e+02,2.945702751919746447e+02,2.591460765743216825e+02,2.264944105920747006e+02,2.580240914779816990e+02,1.970926161603285323e+02,2.468829391873523491e+02,2.849986808175983128e+02,3.274358569168521171e+02,2.433464967121191762e+02,1.697178802495006948e+02,2.566462983440129051e+02
9.700000000000000000e+01,5.546505210870032698e+01,2.369411979784985363e+02,3.487915157855871371e+02,2.355741772891384471e+02,2.940350703586186683e+02,2.555493369451674539e+02,2.256870043050735717e+02,2.587125990124420127e+02,1.945557841412397408e+02,2.471394132374439323e+02,2.853885512926657384e+02,3.294246567890100437e+02,2.436044627345584956e+02,1.698459548911990566e+02,2.573455784568930653e+02
9.800000000000000000e+01,5.622147673038319482e+01,2.370046955518679113e+02,3.438926921644825256e+02,2.356605932439213973e+02,2.892563325506602041e+02,2.517823482202379637e+02,2.214783490841190599e+02,2.593733215410827597e+02,1.932231460801337732e+02,2.446293773514343002e+02,2.859288100661643170e+02,3.316603434823778116e+02,2.411380790681778592e+02,1.683462586030633759e+02,2.580292190854867727e+02
9.900000000000000000e+01,5.711612928541897105e+01,2.374031496210883745e+02,3.380461108871218130e+02,2.360864711907756543e+02,2.823255276961754134e+02,2.473094872776857187e+02,2.148415506541286106e+02,2.606379765872106304e+02,1.909131727243876071e+02,2.397280689012513335e+02,2.870258163411870100e+02,3.358087529837042098e+02,2.363139125148079245e+02,1.641131148141132599e+02,2.593212982416670229e+02
1.000000000000000000e+02,5.806020122439138476e+01,2.386430878762329826e+02,3.329646889944767167e+02,2.373439050412103200e+02,2.765632254524790596e+02,2.428907949961304951e+02,2.090522635276421397e+02,2.627013126326793895e+02,1.887251266606883462e+02,2.357380282660225816e+02,2.881166877027375222e+02,3.396373684000331536e+02,2.324092230609542753e+02,1.604802718142915978e+02,2.614021297515036508e+02
1.010000000000000000e+02,5.687768326468213331e+01,2.408006466762597597e+02,3.298736233107106273e+02,2.395080415103350617e+02,2.750990568671147685e+02,2.381730159100058870e+02,2.064309028578346101e+02,2.645406915273111395e+02,1.821469421309872416e+02,2.325692516690187972e+02,2.888110442790548973e+02,3.445172397164438962e+02,2.292813984710752777e+02,1.560585819329368746e+02,2.632480863732387206e+02
1.020000000000000000e+02,5.600726082760217395e+01,2.420189444681854809e+02,3.294832371646313618e+02,2.407231376258224032e+02,2.779634839753058486e+02,2.360798532713051543e+02,2.085034308908566913e+02,2.651523693287075503e+02,1.780218913949509840e+02,2.334176082176469151e+02,2.890301559731586849e+02,3.469388017211777537e+02,2.301019341144583734e+02,1.560916474738239401e+02,2.638565625400825070e+02
1.030000000000000000e+02,5.578427203008524060e+01,2.424129513770738811e+02,3.319162397577518959e+02,2.411068722826321959e+02,2.821232945516989048e+02,2.384419762267928036e+02,2.129783072375746826e+02,2.650705881191229309e+02,1.790205769009287451e+02,2.361822978129089563e+02,2.888314552696137980e+02,3.459647521714425125e+02,2.328024535660531171e+02,1.590387584711513114e+02,2.637645090040097102e+02
1.040000000000000000e+02,5.607132759046712067e+01,2.406647313758740268e+02,3.365665217557847768e+02,2.393531770133553778e+02,2.859368996567718000e+02,2.438313207246517891e+02,2.176126364891480591e+02,2.631154154724109162e+02,1.835849410898899521e+02,2.394352345690693653e+02,2.880315223280646819e+02,3.415198790813347500e+02,2.359989397928208064e+02,1.627529547112806085e+02,2.618038611867611394e+02
1.050000000000000000e+02,5.678366484715721185e+01,2.387515807865915747e+02,3.423565764034953531e+02,2.374267441759471637e+02,2.877064197632678884e+02,2.511072611721781982e+02,2.204109120804541249e+02,2.609452902009036279e+02,1.913006883180362934e+02,2.420080396462610111e+02,2.868891974078084672e+02,3.348002621958846134e+02,2.385348140526648706e+02,1.659497577196181624e+02,2.596204535474132058e+02
1.060000000000000000e+02,5.594031239141576606e+01,2.364764392369164625e+02,3.477552318303930861e+02,2.351285300678574970e+02,2.889600560984961248e+02,2.569116206726298515e+02,2.217872763311545157e+02,2.589676892998579092e+02,1.961345551454722056e+02,2.427970906571358682e+02,2.858850790365024181e+02,3.304616135449799685e+02,2.393029601746846993e+02,1.665929855826554729e+02,2.576197800468472678e+02
1.070000000000000000e+02,5.522392211251763428e+01,2.356167477764724083e+02,3.511677614972420542e+02,2.342497586074191531e+02,2.912202585080220274e+02,2.595195454814583513e+02,2.234520072685978107e+02,2.576920847771548324e+02,1.976525198714087423e+02,2.441169545844248034e+02,2.849270672097946431e+02,3.270445673721538355e+02,2.406056256298430469e+02,1.672030527279118246e+02,2.563250955330402689e+02
1.080000000000000000e+02,5.530194459903766102e+01,2.363307301839307684e+02,3.515032055601481034e+02,2.349564316247740976e+02,2.946337917532439974e+02,2.588536603418842219e+02,2.263630164549520885e+02,2.581842540311293988e+02,1.970224051923181037e+02,2.470470946370556078e+02,2.850013265965507685e+02,3.275731124802335898e+02,2.435105274711710308e+02,1.697339613463004184e+02,2.568099554769457882e+02
1.090000000000000000e+02,5.590673198924837095e+01,2.372349540392780227e+02,3.487915157855871371e+02,2.358700609320917181e+02,2.940344473114764696e+02,2.557582615079398352e+02,2.257786433692640458e+02,2.589402155281446198e+02,1.955861465543488862e+02,2.476832123063541076e+02,2.854316629792866138e+02,3.291260345185602887e+02,2.441481559364955842e+02,1.705728619034521216e+02,2.575753224645785622e+02
1.100000000000000000e+02,5.654809864570338362e+01,2.368522775395910003e+02,3.438926921644825256e+02,2.355074606496112040e+02,2.893654850968640631e+02,2.511037748978012019e+02,2.211633956840071278e+02,2.593024149147643698e+02,1.923636370209028144e+02,2.444550484335126725e+02,2.859964682249663497e+02,3.315447311552631504e+02,2.409632696321019125e+02,1.677190046191965678e+02,2.579575980124813555e+02
1.110000000000000000e+02,5.815935588315981164e+01,2.372325171868641576e+02,3.380461108871218130e+02,2.359130899875200669e+02,2.826841912827310352e+02,2.471949661444685944e+02,2.151789972492801155e+02,2.610703043041872888e+02,1.912383627109174427e+02,2.404451916337067701e+02,2.872519747402372445e+02,3.356787664116660039e+02,2.370312578147699298e+02,1.648944408246527757e+02,2.597508772212286772e+02
1.120000000000000000e+02,5.791914972043473853e+01,2.384562870145240936e+02,3.329646889944767167e+02,2.371566681960133280e+02,2.773454797590838439e+02,2.432906516511040138e+02,2.101439296726837824e+02,2.624629735338232308e+02,1.877804190095816352e+02,2.354199833948212301e+02,2.880529474341618652e+02,3.395513323869568580e+02,2.320905080670685550e+02,1.603535274806891948e+02,2.611633547861840157e+02
