# Time (month),SOLIN (W/m2),TS (K),FSNSC (W/m2),FLUT (W/m2),FSNS (W/m2),FLNS (W/m2),FLNTC (W/m2),FSNTC (W/m2),FLNT (W/m2),FLUTC (W/m2),FSNT (W/m2)
6.130000000000000000e+02,3.487915157855871371e+02,2.901127974114660901e+02,2.237876886231447600e+02,2.389942129546998615e+02,1.699206761869466789e+02,4.924785481461329084e+01,2.577023680850755341e+02,2.969567138108148470e+02,2.375206636810954137e+02,2.591759174108378829e+02,2.475930444148752940e+02
6.140000000000000000e+02,3.438926921644825256e+02,2.907771932229973686e+02,2.199009369314034075e+02,2.395637921697981199e+02,1.694094525599539054e+02,4.996468086326964197e+01,2.584225142393478905e+02,2.925359160175681836e+02,2.381266600534547138e+02,2.598596463807879786e+02,2.462681286747713614e+02
6.150000000000000000e+02,3.380461108871218130e+02,2.916278557421442201e+02,2.127984397111208352e+02,2.395946690551392919e+02,1.649531866658227557e+02,5.053133570134382069e+01,2.594352839142398466e+02,2.854860375514597877e+02,2.381696770557180969e+02,2.608602759112586682e+02,2.414814959913493055e+02
6.160000000000000000e+02,3.329646889944767167e+02,2.926064737684457100e+02,2.075123259214074380e+02,2.409435025254739173e+02,1.612602842706910167e+02,5.130088165744924567e+01,2.612371823301286895e+02,2.799359714229628935e+02,2.395313373799255601e+02,2.626493474643389732e+02,2.373312102911272063e+02
6.170000000000000000e+02,3.298736233107106273e+02,2.933988733350958569e+02,2.071357196877931415e+02,2.430330077256762422e+02,1.588673541474117599e+02,5.021010337299289716e+01,2.629431417011192025e+02,2.806057842817230608e+02,2.416276280993032515e+02,2.643485213208375058e+02,2.360637969507765490e+02
6.180000000000000000e+02,3.294832371646313618e+02,2.937740070274550135e+02,2.071878948025426439e+02,2.447369818259950023e+02,1.577189690830161055e+02,4.901888855272520118e+01,2.643619425032314325e+02,2.820849027592386733e+02,2.433277068043753104e+02,2.657712174027914216e+02,2.362281595428229366e+02
6.190000000000000000e+02,3.319162397577518959e+02,2.934757970815386443e+02,2.100526806085453586e+02,2.459890673470269746e+02,1.596556938074699588e+02,4.853807155408637897e+01,2.642157148375621887e+02,2.846609708833013315e+02,2.445694217643822128e+02,2.656353604467141167e+02,2.380884335558292833e+02
6.200000000000000000e+02,3.365665217557847768e+02,2.927350230354120981e+02,2.155782236664226161e+02,2.436120383368642308e+02,1.650965239709159107e+02,4.966957263439767445e+01,2.622035201106112936e+02,2.886392957647890967e+02,2.421843628155309318e+02,2.636311955902910427e+02,2.421054033647332346e+02
6.210000000000000000e+02,3.423565764034953531e+02,2.918302817181498199e+02,2.187770560589840159e+02,2.414473070178958949e+02,1.675284365129995763e+02,5.056822043834855407e+01,2.602340232413359900e+02,2.909912582421765137e+02,2.400095280924141434e+02,2.616718021582977372e+02,2.441174952499505650e+02
6.220000000000000000e+02,3.477552318303930861e+02,2.909527739601382450e+02,2.212315236977327970e+02,2.391112262648137232e+02,1.684289920273942585e+02,4.985092855926441757e+01,2.583502227947110441e+02,2.932256223583266888e+02,2.376503529188858579e+02,2.598110961075521459e+02,2.451151847806378896e+02
6.230000000000000000e+02,3.511677614972420542e+02,2.900314018447891158e+02,2.232236634437533667e+02,2.376385435213109929e+02,1.679035452119126433e+02,4.881482658460386403e+01,2.571014104820573607e+02,2.959394370302709945e+02,2.361526418405699133e+02,2.585873120765036788e+02,2.455105144948444433e+02
6.240000000000000000e+02,3.515032055601481034e+02,2.900228196317349330e+02,2.246839227512224682e+02,2.385102639934227113e+02,1.690263907316521852e+02,4.889336802278292282e+01,2.575105364773078804e+02,2.982484183591457167e+02,2.370211424939737981e+02,2.589996578246164063e+02,2.473811139773569323e+02
6.250000000000000000e+02,3.487915157855871371e+02,2.901389802846301791e+02,2.236701749669322510e+02,2.402637901978243917e+02,1.696560220102673782e+02,4.924311415898381483e+01,2.584344523643554226e+02,2.968780984795678251e+02,2.387915185405974512e+02,2.599067240932293430e+02,2.474619443877538743e+02
6.260000000000000000e+02,3.438926921644825256e+02,2.908162157447681011e+02,2.198329678403543141e+02,2.402295930875336865e+02,1.691639139165159804e+02,5.041798170307624360e+01,2.588124670610758358e+02,2.925926620467212729e+02,2.387814443588253539e+02,2.602606157733557666e+02,2.461579420250280634e+02
6.270000000000000000e+02,3.380461108871218130e+02,2.916783600790695914e+02,2.131212007495874161e+02,2.396983285628743374e+02,1.649303956126427693e+02,5.057758254101221240e+01,2.594774391757560466e+02,2.857184989155286985e+02,2.382731772309248868e+02,2.609025905289872753e+02,2.414510612459793037e+02
6.280000000000000000e+02,3.329646889944767167e+02,2.925370655957804615e+02,2.081386260309182603e+02,2.398371825212875876e+02,1.607342189978173792e+02,5.072071864687310949e+01,2.607328422668737176e+02,2.804204787776763510e+02,2.384314648157656222e+02,2.621385600628585166e+02,2.367061733423135479e+02
6.290000000000000000e+02,3.298736233107106273e+02,2.934031942336056886e+02,2.072601422146894663e+02,2.432493888936939470e+02,1.587491919868342620e+02,4.992474790727170841e+01,2.632109581003579706e+02,2.809594005872904177e+02,2.418485498964566318e+02,2.646117970459124535e+02,2.361561199563111018e+02
6.300000000000000000e+02,3.294832371646313618e+02,2.937344421676351089e+02,2.069824880171528889e+02,2.458236451747517890e+02,1.575068210967757807e+02,4.935061346219607969e+01,2.644633713962846855e+02,2.820629426395921087e+02,2.444191668170349487e+02,2.658678496999892218e+02,2.363656062115625218e+02
6.310000000000000000e+02,3.319162397577518959e+02,2.935762121884533258e+02,2.098115898578376743e+02,2.458907470101825083e+02,1.590580844939662484e+02,4.884163069330838169e+01,2.645142763232729521e+02,2.845281224012358621e+02,2.444739164044432016e+02,2.659311068909677829e+02,2.375759402633028117e+02
6.320000000000000000e+02,3.365665217557847768e+02,2.927554358822712288e+02,2.145665441919725254e+02,2.438107978775298648e+02,1.643091831590589891e+02,4.987885949938284824e+01,2.621565638023049587e+02,2.882249626999401357e+02,2.423858420486650971e+02,2.635815196513387377e+02,2.419425364198159514e+02
6.330000000000000000e+02,3.423565764034953531e+02,2.917516518147086799e+02,2.187062125366191765e+02,2.407107869600489494e+02,1.661840264760353136e+02,4.954569523341717741e+01,2.597429520824334759e+02,2.911064309933131540e+02,2.392715578579185660e+02,2.611821811141644503e+02,2.430803338120090018e+02
6.340000000000000000e+02,3.477552318303930861e+02,2.908642386996407367e+02,2.209031972929636822e+02,2.398246126301978052e+02,1.679328132100396545e+02,4.965336241850566523e+01,2.584929165263136497e+02,2.929402568317829036e+02,2.383639585906429375e+02,2.599535706354355398e+02,2.447252352155518054e+02
6.350000000000000000e+02,3.511677614972420542e+02,2.901201163062237924e+02,2.231370986944898505e+02,2.380804552011758801e+02,1.688519923437639534e+02,4.890574748203507482e+01,2.571489467911933389e+02,2.959515094197179792e+02,2.365966899753273651e+02,2.586327120613063357e+02,2.465085155029456132e+02
6.360000000000000000e+02,3.515032055601481034e+02,2.900064069642138520e+02,2.245597312337373523e+02,2.390000029551670195e+02,1.693391299832632058e+02,4.888973946454295572e+01,2.575362758029130532e+02,2.980445989549176034e+02,2.375057480440584925e+02,2.590305307809713327e+02,2.475788635789676562e+02
6.370000000000000000e+02,3.487915157855871371e+02,2.903579764923182438e+02,2.237403195852974989e+02,2.401198941165496876e+02,1.693523083160184797e+02,4.945486459354265918e+01,2.586413148921462266e+02,2.972085692273232098e+02,2.386409011699226426e+02,2.601203078975574954e+02,2.474366619833147638e+02
6.380000000000000000e+02,3.438926921644825256e+02,2.909187260859966955e+02,2.197092388562618339e+02,2.393598865283723853e+02,1.682885856579303834e+02,4.975619823604699121e+01,2.584374848384155712e+02,2.927150928699923611e+02,2.379054622445851805e+02,2.598919090883038052e+02,2.455670257520735333e+02
6.390000000000000000e+02,3.380461108871218130e+02,2.917148093530883557e+02,2.133326999118765457e+02,2.390489511176557755e+02,1.653238085399444515e+02,5.066494710378878352e+01,2.593165410379978653e+02,2.856639088087741243e+02,2.376239735548407452e+02,2.607415187179031477e+02,2.415235889685844484e+02
6.400000000000000000e+02,3.329646889944767167e+02,2.926203087891880159e+02,2.081714670723557674e+02,2.405168388268929505e+02,1.609464415759618987e+02,5.042845831794893741e+01,2.609631444250178447e+02,2.806063910231705449e+02,2.391075507670700517e+02,2.623724324750407959e+02,2.370700726724808192e+02
6.410000000000000000e+02,3.298736233107106273e+02,2.934019948336684251e+02,2.072658473374669938e+02,2.438951482820727961e+02,1.596734088609894968e+02,5.028042107047408393e+01,2.632586931659672587e+02,2.807527715620682329e+02,2.424915044255589578e+02,2.646623369592259110e+02,2.369139152929217857e+02
6.420000000000000000e+02,3.294832371646313618e+02,2.937622713736029709e+02,2.075491406500049152e+02,2.452683915080741315e+02,1.578126731434789463e+02,4.896446217448335148e+01,2.645908800777808665e+02,2.823169269435847468e+02,2.438625815126001442e+02,2.659966900343153497e+02,2.362103020162329869e+02
6.430000000000000000e+02,3.319162397577518959e+02,2.937070419843566356e+02,2.102995766063128258e+02,2.452251290711685385e+02,1.600880544059549493e+02,4.905811261646076105e+01,2.642000090262668550e+02,2.849670155663864648e+02,2.438147000738067049e+02,2.656104381079628638e+02,2.383781844788481408e+02
6.440000000000000000e+02,3.365665217557847768e+02,2.928933565287283045e+02,2.147289064130625036e+02,2.449713707982619155e+02,1.646883378374224378e+02,5.011377216075722174e+01,2.629770814523188847e+02,2.881996550902414924e+02,2.435456906094048861e+02,2.644027615897359738e+02,2.420820575138653794e+02
6.450000000000000000e+02,3.423565764034953531e+02,2.917951958677186326e+02,2.186219646805050161e+02,2.412094820803730215e+02,1.673087813144614699e+02,4.995555236996841586e+01,2.598175888814627115e+02,2.909606316786907882e+02,2.397716308143783124e+02,2.612554401136925435e+02,2.439878369036287324e+02
6.460000000000000000e+02,3.477552318303930861e+02,2.908802750141849742e+02,2.209754323004440550e+02,2.388888190057629970e+02,1.677557843049699500e+02,4.938004879565215788e+01,2.582290533676654718e+02,2.930819623549674020e+02,2.374268866045091784e+02,2.596909857783250004e+02,2.445900140269168901e+02
6.470000000000000000e+02,3.511677614972420542e+02,2.903019559602595905e+02,2.231944635976665268e+02,2.381301728982038810e+02,1.679845523754862882e+02,4.854007952453497410e+01,2.575102134363202140e+02,2.958889943719538564e+02,2.366404092974912032e+02,2.589999770458303487e+02,2.455487865758387329e+02
6.480000000000000000e+02,3.515032055601481034e+02,2.900910985310349588e+02,2.245000361183550979e+02,2.398822143861473251e+02,1.691608509328425498e+02,4.865698922444656205e+01,2.579886361554879954e+02,2.979678875744935453e+02,2.383998502329370126e+02,2.594710002593448621e+02,2.474412102211356910e+02
6.490000000000000000e+02,3.487915157855871371e+02,2.902488635239197379e+02,2.236590063733553393e+02,2.394685416844976373e+02,1.691355067052147376e+02,4.863948434311026148e+01,2.580709880430690646e+02,2.969632575715353937e+02,2.379862389196996730e+02,2.595532907744953945e+02,2.470677198786568454e+02
6.500000000000000000e+02,3.438926921644825256e+02,2.908983661509469130e+02,2.198694307956450587e+02,2.396630037290445614e+02,1.683073757182850443e+02,4.970960456516441184e+01,2.589190351911013863e+02,2.927228204683566446e+02,2.382193909418003841e+02,2.603626479331497308e+02,2.453622086454707016e+02
6.510000000000000000e+02,3.380461108871218130e+02,2.917748520196979030e+02,2.129488351391297840e+02,2.408689729072521857e+02,1.648338733846949538e+02,4.990500244658947793e+01,2.603117251804184207e+02,2.855803504089414560e+02,2.394477920984232355e+02,2.617329060484237289e+02,2.413478671509688809e+02
6.520000000000000000e+02,3.329646889944767167e+02,2.926725157556247723e+02,2.078556523876544588e+02,2.413976653218941237e+02,1.605407352563942425e+02,5.003267013994474866e+01,2.614456186539314899e+02,2.802723680827259614e+02,2.399833891588459380e+02,2.628598948741919799e+02,2.367136098676263316e+02
6.530000000000000000e+02,3.298736233107106273e+02,2.934130303999388616e+02,2.077982089238759897e+02,2.427622338501091690e+02,1.590065158484972869e+02,4.978171801589638079e+01,2.628763141275804287e+02,2.810623907929445977e+02,2.413561542251260335e+02,2.642823938571103781e+02,2.359470825097972124e+02
6.540000000000000000e+02,3.294832371646313618e+02,2.936965512704939556e+02,2.074935641583906545e+02,2.455767809199676037e+02,1.578373013422325357e+02,4.916641189454032457e+01,2.645188609022335982e+02,2.823748335583682660e+02,2.441676352223569211e+02,2.659280065843152556e+02,2.364239281670340631e+02
6.550000000000000000e+02,3.319162397577518959e+02,2.935117685812650734e+02,2.102189473234319053e+02,2.457356456374237439e+02,1.601093942296159014e+02,4.926766697544064044e+01,2.641233481769679656e+02,2.847163908906825327e+02,2.443212314772231935e+02,2.655377623681484920e+02,2.383534111539779872e+02
6.560000000000000000e+02,3.365665217557847768e+02,2.926879515861663208e+02,2.147225076456585953e+02,2.442048929079648474e+02,1.632305431528547217e+02,4.935452793457809406e+01,2.623020468685874675e+02,2.882173420876692376e+02,2.427825462909610508e+02,2.637243934414747173e+02,2.408586356242842044e+02
6.570000000000000000e+02,3.423565764034953531e+02,2.917960224851988755e+02,2.186412591213047278e+02,2.405761791169833828e+02,1.671916929142502966e+02,4.962454986739340512e+01,2.596291962645216813e+02,2.912131694185284232e+02,2.391366854744145769e+02,2.610686898259749569e+02,2.441421031709478200e+02
6.580000000000000000e+02,3.477552318303930861e+02,2.909448380088391559e+02,2.211283739833155551e+02,2.389107198097372304e+02,1.685637840852548095e+02,4.978200842094143752e+01,2.583477380166640387e+02,2.933298618536777553e+02,2.374507666221177828e+02,2.598076910283436973e+02,2.454003462086830041e+02
6.590000000000000000e+02,3.511677614972420542e+02,2.901104919175109558e+02,2.236053249366619866e+02,2.388246323200824577e+02,1.686994143504817885e+02,4.886904948454049702e+01,2.573776079571026116e+02,2.964134044861383472e+02,2.373402139506017647e+02,2.588620262871101545e+02,2.464321713422733637e+02
6.600000000000000000e+02,3.515032055601481034e+02,2.899590280599368270e+02,2.251127400795886047e+02,2.387240500286240490e+02,1.704148119969876234e+02,4.920272996339422633e+01,2.575100454856726628e+02,2.983659692559493806e+02,2.372353871812866259e+02,2.589987083895902629e+02,2.483932910309986823e+02
6.610000000000000000e+02,3.487915157855871371e+02,2.899980962943884606e+02,2.234303911534395581e+02,2.397791698290008355e+02,1.705763190430923828e+02,4.955385049754286797e+01,2.577807168710780275e+02,2.965479396105612295e+02,2.383014260080675797e+02,2.592584607235201588e+02,2.481930662088437316e+02
6.620000000000000000e+02,3.438926921644825256e+02,2.906193302318588962e+02,2.197127563094581433e+02,2.394942570518526850e+02,1.686491516148076357e+02,5.026449056238078583e+01,2.584814851907941033e+02,2.922121255554645813e+02,2.380526611032989308e+02,2.599230810479903084e+02,2.453302208417445343e+02
6.630000000000000000e+02,3.380461108871218130e+02,2.916347123965083483e+02,2.128666646899266937e+02,2.399160584178080171e+02,1.650357720914097399e+02,5.061182662612702643e+01,2.594432196549196306e+02,2.854645969606701215e+02,2.384909917762750524e+02,2.608682864189190695e+02,2.414639316573541237e+02
6.640000000000000000e+02,3.329646889944767167e+02,2.926150407743583060e+02,2.079343453275672005e+02,2.408085525508657554e+02,1.615084991564054633e+02,5.095099905957917485e+01,2.610190893059140080e+02,2.804580396372124369e+02,2.393968855028329301e+02,2.624307564906586663e+02,2.377032650170624777e+02
6.650000000000000000e+02,3.298736233107106273e+02,2.933818155339633904e+02,2.071475752091994025e+02,2.433526636532574514e+02,1.591318235108161332e+02,5.022229613724282871e+01,2.632281771856634123e+02,2.807157523866112570e+02,2.419497546444783040e+02,2.646310860240454872e+02,2.363827690069045389e+02
6.660000000000000000e+02,3.294832371646313618e+02,2.936111646332780083e+02,2.074776014044958004e+02,2.449219858914222243e+02,1.577054341346646709e+02,4.870377865002910056e+01,2.640740744552084038e+02,2.822568307275844859e+02,2.435173389428041446e+02,2.654787212625524262e+02,2.362277863587850391e+02
